SN,Btw,Trial,cSrc,cCue,cPE,IMidx,IMname,CueName,Resp,RT,Corr,Conf,cRT,aResp,aRT,aCorr,aConf,aCRT
6,1,29,1,1,3,112, man154.jpg, cue_1.jpg,1,10.4962,1,4,0.5686,3,0.7356,1,4,0.3207
6,1,30,2,4,1,205, man282.jpg, cue_4.jpg,2,1.3207,1,4,0.6863,2,1.0557,1,4,0.4225
6,1,31,2,2,2,37, man058.jpg, cue_2.jpg,2,3.9462,1,3,1.2333,1,1.248,1,4,2.1232
6,1,32,2,4,1,139, man185.jpg, cue_4.jpg,2,3.0479,1,3,1.3037,2,0.8957,1,4,0.427
6,1,33,3,0,0,102, man138.jpg, ,3,6.2864,1,4,0.8228,7,0,7,7,0
6,1,34,1,2,2,29, man047.jpg, cue_2.jpg,1,3.6896,1,4,0.7823,1,0.5121,1,4,0.3907
6,1,35,2,3,4,45, man067.jpg, cue_3.jpg,2,1.2603,1,4,0.6309,4,2.1443,1,4,0.3853
6,1,36,3,0,0,220, man305.jpg, ,3,8.0385,1,4,0.6292,7,0,7,7,0
6,1,37,2,2,2,115, man157.jpg, cue_2.jpg,2,3.8079,1,4,0.4638,1,0.6721,1,4,0.3827
6,1,38,1,1,3,68, man099.jpg, cue_1.jpg,1,1.7318,1,4,0.5712,3,0.7039,1,4,0.5483
6,1,39,2,1,3,110, man152.jpg, cue_1.jpg,2,1.2826,1,4,0.4753,3,0.5433,1,4,0.2888
6,1,40,2,2,2,141, man187.jpg, cue_2.jpg,1,5.6742,3,3,1.1467,1,2.8798,1,4,0.7381
6,1,41,1,1,3,213, man297.jpg, cue_1.jpg,1,5.9929,1,4,0.5245,3,2.1762,1,4,0.4266
6,1,42,2,2,2,233, man326.jpg, cue_2.jpg,2,2.0302,1,4,0.633,1,0.448,1,4,0.3311
6,1,43,2,1,3,114, man156.jpg, cue_1.jpg,2,1.09,1,4,0.3399,3,0.4794,1,4,0.1922
6,1,44,1,2,2,157, man208.jpg, cue_2.jpg,1,3.1476,1,4,0.4098,1,0.6718,1,4,0.2675
6,1,45,1,4,1,33, man054.jpg, cue_4.jpg,2,4.1974,2,3,0.5972,2,0.6082,1,4,0.2894
6,1,46,2,4,1,4, man007.jpg, cue_4.jpg,2,1.8029,1,4,0.5556,2,0.9919,1,4,0.2368
6,1,47,1,1,3,20, man034.jpg, cue_1.jpg,1,3.656,1,3,0.7184,3,2.4316,1,3,0.7133
6,1,48,2,3,4,14, man024.jpg, cue_3.jpg,2,1.3762,1,4,0.4383,4,1.2478,1,4,0.4928
6,1,49,1,3,4,150, man199.jpg, cue_3.jpg,1,1.2472,1,4,0.5069,4,1.3436,1,4,0.3965
6,1,50,3,0,0,3, man005.jpg, ,3,1.1208,1,4,0.6549,7,0,7,7,0
6,1,51,3,0,0,24, man040.jpg, ,3,1.1314,1,4,0.4749,7,0,7,7,0
6,1,52,2,4,1,48, man071.jpg, cue_4.jpg,2,1.3895,1,4,0.5627,2,0.4158,1,4,0.2328
6,1,53,1,2,2,61, man089.jpg, cue_2.jpg,2,4.2602,2,4,0.4971,1,0.3519,1,4,0.3325
6,1,54,2,1,3,210, man291.jpg, cue_1.jpg,2,3.1061,1,4,0.4651,3,0.5439,1,4,0.3577
6,1,55,3,0,0,58, man085.jpg, ,3,1.0043,1,4,0.4977,7,0,7,7,0
6,1,56,2,3,4,82, man114.jpg, cue_3.jpg,2,1.5059,1,4,0.5304,4,0.5441,1,4,0.2279
6,1,57,3,0,0,125, man167.jpg, ,3,7.4878,1,2,1.1093,7,0,7,7,0
6,1,58,2,3,4,155, man206.jpg, cue_3.jpg,2,1.5456,1,4,0.5391,4,0.576,1,4,0.2358
6,1,59,1,4,1,92, man126.jpg, cue_4.jpg,1,2.5033,1,4,0.3975,2,0.7997,1,4,0.298
6,1,60,2,1,3,127, man169.jpg, cue_1.jpg,1,1.5391,3,4,0.3382,3,0.8315,1,4,0.2558
6,1,61,3,0,0,46, man068.jpg, ,3,1.3546,1,4,0.3034,7,0,7,7,0
6,1,62,1,1,3,183, man248.jpg, cue_1.jpg,2,2.8579,2,2,1.0095,2,5.2799,0,4,0.6169
6,1,63,3,0,0,60, man088.jpg, ,3,1.2521,1,4,0.3353,7,0,7,7,0
6,1,64,2,2,2,5, man010.jpg, cue_2.jpg,2,2.0543,1,4,0.8796,1,0.6401,1,4,0.3353
6,1,65,3,0,0,66, man095.jpg, ,3,1.0304,1,4,0.251,7,0,7,7,0
6,1,66,3,0,0,75, man107.jpg, ,3,4.518,1,4,1.0161,7,0,7,7,0
6,1,67,2,4,1,128, man170.jpg, cue_4.jpg,2,2.1453,1,3,0.5045,2,3.1682,1,4,0.3975
6,1,68,3,0,0,73, man105.jpg, ,3,1.5048,1,4,0.2107,7,0,7,7,0
6,1,69,1,2,2,40, man061.jpg, cue_2.jpg,1,1.5515,1,4,0.6539,1,0.9918,1,4,0.2318
6,1,70,1,2,2,199, man275.jpg, cue_2.jpg,1,17.1841,1,4,0.8508,1,0.7356,1,4,0.3673
6,1,71,1,2,2,17, man029.jpg, cue_2.jpg,3,0.9652,0,4,0.187,7,0,7,7,0
6,1,72,1,1,3,23, man039.jpg, cue_1.jpg,2,6.6019,2,2,0.9481,3,3.1042,1,3,0.4583
6,1,73,3,0,0,234, man327.jpg, ,3,4.2047,1,4,0.3472,7,0,7,7,0
6,1,74,3,0,0,88, man122.jpg, ,3,1.059,1,4,0.214,7,0,7,7,0
6,1,75,3,0,0,185, man250.jpg, ,3,0.8313,1,4,0.2057,7,0,7,7,0
6,1,76,2,2,2,217, man302.jpg, cue_2.jpg,2,1.5157,1,4,0.2511,2,3.4876,0,4,0.2674
6,1,77,2,1,3,212, man296.jpg, cue_1.jpg,2,1.0965,1,4,0.2824,3,0.4798,1,4,0.1054
6,1,78,2,3,4,62, man091.jpg, cue_3.jpg,2,1.1625,1,4,0.5376,4,1.5996,1,4,0.174
6,1,79,3,0,0,54, man078.jpg, ,3,1.1975,1,4,0.1551,7,0,7,7,0
6,1,80,1,4,1,174, man237.jpg, cue_4.jpg,1,1.2582,1,4,0.2769,2,1.0563,1,4,0.2361
6,1,81,3,0,0,47, man070.jpg, ,3,1.2237,1,4,0.148,7,0,7,7,0
6,1,82,3,0,0,224, man310.jpg, ,3,0.803,1,4,0.1448,7,0,7,7,0
6,1,83,2,2,2,25, man041.jpg, cue_2.jpg,1,1.6319,3,4,0.2505,1,0.768,1,4,0.1429
6,1,84,2,2,2,178, man242.jpg, cue_2.jpg,2,4.1586,1,3,1.4879,4,2.1758,0,4,0.2293
6,1,85,1,2,2,153, man203.jpg, cue_2.jpg,1,1.9846,1,4,0.5715,1,0.3836,1,4,0.2279
6,1,86,3,0,0,65, man094.jpg, ,3,1.5034,1,4,0.6239,7,0,7,7,0
6,1,87,2,3,4,176, man240.jpg, cue_3.jpg,2,3.3392,1,4,0.3955,4,0.6721,1,4,0.2243
6,1,88,3,0,0,227, man313.jpg, ,3,0.9086,1,4,0.1821,7,0,7,7,0
6,1,89,1,3,4,84, man117.jpg, cue_3.jpg,1,1.1237,1,4,0.3401,4,1.5998,1,4,1.7608
6,1,90,1,3,4,201, man277.jpg, cue_3.jpg,2,2.9575,2,4,0.3368,4,0.4156,1,4,0.2704
6,1,91,3,0,0,21, man035.jpg, ,3,1.1307,1,4,0.1549,7,0,7,7,0
6,1,92,2,3,4,218, man303.jpg, cue_3.jpg,2,1.3223,1,4,0.9463,4,0.7359,1,4,0.2667
6,1,93,2,2,2,173, man236.jpg, cue_2.jpg,2,1.125,1,4,0.9813,1,3.3598,1,4,0.2705
6,1,94,3,0,0,38, man059.jpg, ,3,1.6371,1,4,0.2115,7,0,7,7,0
6,1,95,1,2,2,39, man060.jpg, cue_2.jpg,1,8.2235,1,3,1.1424,1,1.9516,1,4,0.226
6,1,96,1,4,1,130, man172.jpg, cue_4.jpg,1,3.9671,1,4,0.5367,2,0.6077,1,4,0.2314
6,1,97,3,0,0,119, man161.jpg, ,3,0.963,1,4,0.1867,7,0,7,7,0
6,1,98,1,4,1,91, man125.jpg, cue_4.jpg,1,6.2163,1,4,0.4033,2,3.1678,1,4,0.3006
6,1,99,1,2,2,90, man124.jpg, cue_2.jpg,1,4.0692,1,2,0.4744,1,4.576,1,1,2.086
6,1,100,2,3,4,216, man301.jpg, cue_3.jpg,1,4.9315,3,2,1.9085,3,4.9918,0,4,0.642
6,1,101,3,0,0,147, man196.jpg, ,3,3.6926,1,3,0.6881,7,0,7,7,0
6,1,102,2,3,4,198, man273.jpg, cue_3.jpg,2,2.0898,1,4,0.4018,4,0.4479,1,4,0.3015
6,1,103,3,0,0,180, man245.jpg, ,3,0.998,1,4,0.2191,7,0,7,7,0
6,1,104,1,1,3,36, man057.jpg, cue_1.jpg,1,2.6322,1,4,0.6338,3,0.6078,1,4,0.3243
6,1,105,1,1,3,136, man182.jpg, cue_1.jpg,1,1.9962,1,4,0.5045,3,0.4477,1,4,0.1594
6,1,106,1,1,3,70, man101.jpg, cue_1.jpg,3,9.9662,0,4,0.5067,7,0,7,7,0
6,1,107,1,4,1,156, man207.jpg, cue_4.jpg,1,3.4367,1,4,0.571,2,0.512,1,4,0.2704
6,1,108,1,1,3,211, man295.jpg, cue_1.jpg,1,1.6723,1,4,0.2738,3,1.632,1,4,0.1926
6,1,109,1,4,1,187, man253.jpg, cue_4.jpg,1,3.3102,1,3,0.7221,4,3.6802,0,2,0.4574
6,1,110,1,3,4,148, man197.jpg, cue_3.jpg,1,1.1318,1,4,0.3791,4,2.6238,1,4,0.5576
6,1,111,1,1,3,76, man108.jpg, cue_1.jpg,1,3.66,1,4,0.6258,3,1.6637,1,4,0.2885
6,1,112,1,3,4,197, man271.jpg, cue_3.jpg,3,3.754,0,2,0.3465,7,0,7,7,0
6,1,113,1,3,4,162, man215.jpg, cue_3.jpg,1,1.5069,1,2,2.5794,4,1.2795,1,4,0.4164
6,1,114,3,0,0,122, man164.jpg, ,3,1.7,1,4,0.2194,7,0,7,7,0
6,1,115,1,4,1,143, man189.jpg, cue_4.jpg,1,6.3128,1,2,0.6558,2,2.3998,1,3,0.9105
6,1,116,1,4,1,113, man155.jpg, cue_4.jpg,1,2.7983,1,3,0.5368,2,0.576,1,4,0.2625
6,1,117,3,0,0,2, man004.jpg, ,3,1.0913,1,4,0.2771,7,0,7,7,0
6,1,118,1,3,4,171, man233.jpg, cue_3.jpg,2,1.3912,2,4,0.3405,4,0.8001,1,4,0.1952
6,1,119,3,0,0,239, man333.jpg, ,3,1.0859,1,4,0.2423,7,0,7,7,0
6,1,120,2,3,4,204, man281.jpg, cue_3.jpg,2,1.2298,1,4,1.4018,4,0.5756,1,4,0.1979
6,1,121,2,1,3,208, man287.jpg, cue_1.jpg,1,2.56,3,3,1.7189,3,2.0481,1,4,0.4883
6,1,122,2,4,1,12, man022.jpg, cue_4.jpg,1,2.535,3,3,1.1341,2,2.144,1,4,0.6752
6,1,123,1,3,4,8, man015.jpg, cue_3.jpg,1,3.9163,1,4,1.7521,4,0.5444,1,4,0.3911
6,1,124,3,0,0,206, man283.jpg, ,3,2.6362,1,4,0.4291,7,0,7,7,0
6,1,125,2,2,2,6, man013.jpg, cue_2.jpg,2,1.2162,1,4,0.507,1,7.2319,1,2,1.1892
6,1,126,1,3,4,100, man136.jpg, cue_3.jpg,1,1.7712,1,4,1.1685,4,0.5435,1,4,0.2316
6,1,127,3,0,0,135, man180.jpg, ,3,1.2508,1,4,0.3019,7,0,7,7,0
6,1,128,3,0,0,134, man179.jpg, ,3,0.8706,1,4,0.2417,7,0,7,7,0
6,1,129,2,4,1,67, man096.jpg, cue_4.jpg,1,6.0932,3,2,1.1013,2,1.8551,1,2,0.3193
6,1,130,3,0,0,71, man102.jpg, ,3,1.7354,1,4,0.1741,7,0,7,7,0
6,1,131,1,3,4,169, man230.jpg, cue_3.jpg,1,1.2601,1,4,0.2791,4,0.6716,1,4,0.2386
6,1,132,3,0,0,28, man045.jpg, ,3,1.0638,1,4,0.1727,7,0,7,7,0
6,1,133,2,1,3,52, man076.jpg, cue_1.jpg,2,1.259,1,2,2.8697,3,1.3756,1,4,0.2897
6,1,134,3,0,0,177, man241.jpg, ,3,1.036,1,4,0.1759,7,0,7,7,0
6,1,135,3,0,0,181, man246.jpg, ,3,2.958,1,3,0.6227,7,0,7,7,0
6,1,136,1,3,4,223, man309.jpg, cue_3.jpg,1,1.229,1,4,0.4413,4,2.2719,1,4,0.4865
6,1,137,3,0,0,111, man153.jpg, ,3,1.0932,1,4,0.1855,7,0,7,7,0
6,1,138,2,4,1,31, man050.jpg, cue_4.jpg,2,1.9586,1,3,0.8842,1,6.5279,0,2,0.7489
6,1,139,3,0,0,200, man276.jpg, ,3,0.9946,1,4,0.1816,7,0,7,7,0
6,1,140,3,0,0,32, man052.jpg, ,3,1.7982,1,4,0.1549,7,0,7,7,0
6,1,141,3,0,0,10, man017.jpg, ,3,1.0975,1,4,0.1874,7,0,7,7,0
6,1,142,1,2,2,96, man131.jpg, cue_2.jpg,1,1.7369,1,3,0.4956,1,0.8963,1,4,0.1962
6,1,143,3,0,0,116, man158.jpg, ,3,0.9928,1,4,0.1512,7,0,7,7,0
6,1,144,2,1,3,64, man093.jpg, cue_1.jpg,2,1.574,1,4,0.2419,3,0.5439,1,4,0.1613
6,1,145,2,3,4,164, man221.jpg, cue_3.jpg,3,1.1198,0,4,0.1119,7,0,7,7,0
6,1,146,1,1,3,41, man062.jpg, cue_1.jpg,2,2.8484,2,3,3.6386,3,1.7922,1,4,0.1958
6,1,147,3,0,0,34, man055.jpg, ,3,1.5663,1,4,2.5743,7,0,7,7,0
6,1,148,1,4,1,107, man147.jpg, cue_4.jpg,2,1.4158,2,4,0.443,2,0.4158,1,4,0.1963
6,1,149,3,0,0,103, man139.jpg, ,3,1.252,1,4,0.111,7,0,7,7,0
6,1,150,2,2,2,167, man228.jpg, cue_2.jpg,1,3.1674,3,3,1.4343,3,1.3439,0,4,0.3247
6,1,151,3,0,0,74, man106.jpg, ,3,3.6287,1,4,0.1787,7,0,7,7,0
6,1,152,3,0,0,19, man032.jpg, ,3,0.8658,1,4,0.2049,7,0,7,7,0
6,1,153,2,1,3,149, man198.jpg, cue_1.jpg,2,1.1935,1,3,2.0072,3,1.6317,1,4,0.2059
6,1,154,1,1,3,236, man329.jpg, cue_1.jpg,1,6.0906,1,2,0.9873,1,2.8803,0,3,0.7763
6,1,155,1,3,4,221, man306.jpg, cue_3.jpg,2,5.3545,2,2,3.1956,4,1.4713,1,3,0.4562
6,1,156,3,0,0,190, man257.jpg, ,2,2.4746,0,3,1.1032,1,0.7358,0,4,0.4198
6,1,157,2,2,2,184, man249.jpg, cue_2.jpg,2,2.7918,1,4,0.4022,1,0.7037,1,4,0.1945
6,1,158,3,0,0,89, man123.jpg, ,3,1.5672,1,4,0.2689,7,0,7,7,0
6,1,159,3,0,0,72, man104.jpg, ,3,1.0951,1,4,0.1849,7,0,7,7,0
6,1,160,1,2,2,101, man137.jpg, cue_2.jpg,1,1.6704,1,3,0.5273,1,0.4476,1,4,0.3898
6,1,161,3,0,0,191, man258.jpg, ,3,1.2587,1,4,0.2457,7,0,7,7,0
6,1,162,2,4,1,170, man231.jpg, cue_4.jpg,2,2.0165,1,2,0.9549,2,0.6396,1,4,0.2001
6,1,163,1,3,4,57, man084.jpg, cue_3.jpg,1,1.0928,1,4,0.4388,4,1.0877,1,4,0.9655
6,1,164,3,0,0,109, man150.jpg, ,3,1.0579,1,4,0.1815,7,0,7,7,0
6,1,165,2,3,4,193, man260.jpg, cue_3.jpg,1,1.1869,3,3,0.5929,4,1.152,1,3,0.3587
6,1,166,2,4,1,160, man212.jpg, cue_4.jpg,2,2.4117,1,4,0.6317,2,0.3841,1,4,0.2044
6,1,167,1,1,3,165, man222.jpg, cue_1.jpg,2,2.1212,2,4,0.3967,3,0.4476,1,4,0.2028
6,1,168,3,0,0,97, man133.jpg, ,3,1.0321,1,4,0.1868,7,0,7,7,0
6,1,169,2,1,3,87, man121.jpg, cue_1.jpg,1,1.5464,3,4,0.4091,3,0.5121,1,4,0.1292
6,1,170,1,4,1,194, man262.jpg, cue_4.jpg,1,2.241,1,3,0.8827,2,1.3756,1,4,0.3546
6,1,171,1,2,2,51, man075.jpg, cue_2.jpg,1,2.5052,1,2,0.3998,1,2.5921,1,3,0.5449
6,1,172,2,3,4,231, man321.jpg, cue_3.jpg,1,2.3352,3,4,0.5072,4,1.0239,1,4,0.2681
6,1,173,2,4,1,166, man223.jpg, cue_4.jpg,2,1.4142,1,3,0.4426,2,0.4484,1,4,0.228
6,1,174,1,2,2,131, man174.jpg, cue_2.jpg,1,3.3279,1,4,0.4678,1,0.4157,1,4,0.1738
6,1,175,2,2,2,43, man064.jpg, cue_2.jpg,1,1.1961,3,4,0.346,1,0.5117,1,4,0.1327
6,1,176,1,3,4,188, man254.jpg, cue_3.jpg,1,3.3004,1,2,0.3778,4,2.656,1,2,0.4257
6,1,177,1,2,2,121, man163.jpg, cue_2.jpg,1,1.7737,1,3,13.4908,1,2.2077,1,4,0.2555
6,1,178,3,0,0,161, man213.jpg, ,3,1.0331,1,4,0.1741,7,0,7,7,0
6,1,179,3,0,0,81, man113.jpg, ,3,0.8122,1,4,0.1542,7,0,7,7,0
6,1,180,2,1,3,86, man120.jpg, cue_1.jpg,2,1.385,1,4,0.3344,3,0.48,1,4,0.1712
6,1,181,2,3,4,26, man042.jpg, cue_3.jpg,1,1.2258,3,4,0.2781,1,2.6877,0,4,0.1686
6,1,182,2,1,3,237, man330.jpg, cue_1.jpg,1,1.4469,3,2,0.8581,3,1.408,1,4,0.1382
6,1,183,2,1,3,15, man025.jpg, cue_1.jpg,1,1.8657,3,2,0.4111,3,0.8637,1,4,0.1951
6,1,184,1,4,1,175, man238.jpg, cue_4.jpg,2,1.346,2,4,0.2811,2,0.3839,1,4,0.1725
6,1,185,1,4,1,195, man267.jpg, cue_4.jpg,2,1.8667,2,4,0.5393,2,2.8795,1,3,0.5242
6,1,186,1,1,3,238, man332.jpg, cue_1.jpg,1,2.0918,1,3,0.3716,1,2.0798,0,3,0.748
6,1,187,3,0,0,42, man063.jpg, ,3,2.7859,1,1,1.4668,7,0,7,7,0
6,1,188,3,0,0,172, man234.jpg, ,3,1.1248,1,4,0.3731,7,0,7,7,0
6,1,189,1,4,1,142, man188.jpg, cue_4.jpg,2,2.6669,2,2,0.6348,2,0.512,1,4,0.2656
6,1,190,2,3,4,49, man072.jpg, cue_3.jpg,2,1.7003,1,4,0.474,4,0.4161,1,4,0.1664
6,1,191,2,4,1,9, man016.jpg, cue_4.jpg,2,2.8524,1,4,0.4104,2,0.4797,1,4,0.1664
6,1,192,1,3,4,230, man316.jpg, cue_3.jpg,1,2.7885,1,2,1.039,4,3.936,1,3,0.8779
6,1,193,1,1,3,129, man171.jpg, cue_1.jpg,1,1.4867,1,4,0.6866,1,0.6401,0,4,0.1671
6,1,194,2,2,2,163, man217.jpg, cue_2.jpg,1,2.3732,3,4,0.4973,3,0.5756,0,4,0.1631
6,1,195,2,2,2,50, man073.jpg, cue_2.jpg,2,4.6416,1,2,1.2301,1,1.504,1,4,0.2021
6,1,196,3,0,0,222, man307.jpg, ,3,1.0317,1,4,0.1867,7,0,7,7,0
6,1,197,2,4,1,99, man135.jpg, cue_4.jpg,1,7.1136,3,3,3.4709,2,1.088,1,4,0.2392
6,1,198,3,0,0,79, man111.jpg, ,2,1.9307,0,4,0.4416,2,0.4155,0,4,0.1644
6,1,199,2,3,4,85, man118.jpg, cue_3.jpg,2,1.4398,1,2,0.6299,4,1.504,1,2,0.8115
6,1,200,2,4,1,117, man159.jpg, cue_4.jpg,2,1.6471,1,4,0.375,2,1.6955,1,4,0.1298
6,1,201,3,0,0,59, man086.jpg, ,3,1.3455,1,4,0.2488,7,0,7,7,0
6,1,202,3,0,0,63, man092.jpg, ,3,0.7717,1,4,0.115,7,0,7,7,0
6,1,203,3,0,0,186, man252.jpg, ,3,0.9617,1,4,0.1862,7,0,7,7,0
6,1,204,3,0,0,77, man109.jpg, ,3,0.8719,1,4,0.1789,7,0,7,7,0
6,1,205,2,4,1,229, man315.jpg, cue_4.jpg,2,2.3685,1,4,1.1473,2,0.7357,1,4,0.1734
6,1,206,1,2,2,22, man036.jpg, cue_2.jpg,2,1.1637,2,4,0.4427,1,0.5118,1,4,0.1295
6,1,207,3,0,0,16, man027.jpg, ,3,1.0572,1,4,0.1464,7,0,7,7,0
6,1,208,3,0,0,123, man165.jpg, ,3,0.8673,1,4,0.1423,7,0,7,7,0
6,1,209,3,0,0,137, man183.jpg, ,3,1.422,1,4,0.1459,7,0,7,7,0
6,1,210,1,1,3,215, man299.jpg, cue_1.jpg,1,1.7928,1,3,1.2042,3,4.0317,1,3,0.5528
6,1,211,2,3,4,95, man130.jpg, cue_3.jpg,1,1.4116,3,2,0.3476,2,1.9198,0,4,0.2676
6,1,212,1,2,2,151, man201.jpg, cue_2.jpg,1,1.7654,1,4,0.6673,3,0.5116,0,4,0.1692
6,1,213,3,0,0,182, man247.jpg, ,3,0.9674,1,4,0.1742,7,0,7,7,0
6,1,214,3,0,0,104, man141.jpg, ,3,0.8444,1,4,0.1529,7,0,7,7,0
6,1,215,1,2,2,53, man077.jpg, cue_2.jpg,1,2.0558,1,3,1.297,1,1.6319,1,3,0.4534
6,1,216,2,2,2,18, man031.jpg, cue_2.jpg,1,1.8635,3,3,1.465,1,2.336,1,3,0.2649
6,1,217,1,3,4,35, man056.jpg, cue_3.jpg,1,1.9229,1,3,0.5923,4,0.6079,1,4,0.4627
6,1,218,3,0,0,159, man210.jpg, ,3,1.7282,1,2,1.3997,7,0,7,7,0
6,1,219,1,4,1,225, man311.jpg, cue_4.jpg,1,2.2082,1,3,1.269,2,0.6721,1,4,1.4744
6,1,220,1,2,2,214, man298.jpg, cue_2.jpg,1,2.602,1,4,0.7951,1,0.4795,1,4,0.2625
6,1,221,2,3,4,235, man328.jpg, cue_3.jpg,2,3.2325,1,3,0.8247,2,2.048,0,3,0.351
6,1,222,1,1,3,27, man044.jpg, cue_1.jpg,1,1.8616,1,4,0.4361,3,0.4475,1,4,0.16
6,1,223,1,3,4,106, man145.jpg, cue_3.jpg,1,1.3917,1,3,0.7889,4,4.7681,1,3,0.3952
6,1,224,1,1,3,158, man209.jpg, cue_1.jpg,1,5.4716,1,3,0.442,3,1.408,1,4,0.3317
6,1,225,3,0,0,140, man186.jpg, ,3,1.187,1,4,0.1447,7,0,7,7,0
6,1,226,3,0,0,209, man289.jpg, ,3,1.2156,1,4,0.1549,7,0,7,7,0
6,1,227,2,1,3,56, man082.jpg, cue_1.jpg,2,3.1473,1,2,0.3112,3,0.6077,1,4,0.2233
6,1,228,2,4,1,189, man255.jpg, cue_4.jpg,2,1.1956,1,4,0.2172,2,0.4477,1,4,0.1084
6,1,229,1,4,1,7, man014.jpg, cue_4.jpg,1,1.2294,1,4,0.1537,2,2.208,1,4,0.1314
6,1,230,2,1,3,232, man322.jpg, cue_1.jpg,1,1.2853,3,4,0.9749,3,0.6399,1,4,0.1705
6,1,231,1,3,4,146, man193.jpg, cue_3.jpg,1,2.0246,1,4,0.241,2,2.6239,0,2,0.4899
6,1,232,2,4,1,138, man184.jpg, cue_4.jpg,2,1.3871,1,2,0.6564,2,0.5756,1,4,0.1697
6,1,233,2,1,3,145, man191.jpg, cue_1.jpg,2,1.61,1,2,0.5022,3,0.8642,1,4,0.2042
6,1,234,2,4,1,154, man205.jpg, cue_4.jpg,2,3.0491,1,1,1.9446,2,3.008,1,4,0.2323
6,1,235,2,2,2,1, man002.jpg, cue_2.jpg,2,2.7226,1,4,0.2092,3,0.6718,0,4,0.1715
6,1,236,3,0,0,80, man112.jpg, ,3,8.9694,1,3,1.3903,7,0,7,7,0
6,1,237,1,2,2,196, man268.jpg, cue_2.jpg,1,1.2282,1,4,2.9366,1,0.384,1,4,0.1729
6,1,238,1,4,1,192, man259.jpg, cue_4.jpg,1,1.2268,1,4,0.983,2,0.9277,1,4,0.2301
6,1,239,1,2,2,133, man178.jpg, cue_2.jpg,1,3.0093,1,1,1.2026,3,1.8242,0,4,0.1946
6,1,240,3,0,0,44, man066.jpg, ,2,3.6475,0,3,0.4384,1,0.6716,0,3,0.327
7,2,1,2,2,4,176, man240.jpg, cue_2.jpg,2,1.4249,1,4,1.3967,2,1.0553,1,3,1.5492
7,2,2,2,4,3,77, man109.jpg, cue_4.jpg,2,2.7836,1,2,1.4671,4,0.7033,1,4,1.2802
7,2,3,2,2,4,141, man187.jpg, cue_2.jpg,2,2.541,1,3,1.2678,2,0.4793,1,3,1.4816
7,2,4,1,3,1,68, man099.jpg, cue_3.jpg,1,1.0541,1,4,1.7798,3,1.0874,1,3,1.1947
7,2,5,3,0,0,223, man309.jpg, ,3,1.1496,1,4,0.9055,7,0,7,7,0
7,2,6,3,0,0,147, man196.jpg, ,3,1.4674,1,4,0.3652,7,0,7,7,0
7,2,7,2,1,2,119, man161.jpg, cue_1.jpg,2,3.619,1,2,1.6582,4,1.439,0,3,1.6083
7,2,8,1,2,4,120, man162.jpg, cue_2.jpg,1,2.6314,1,3,1.3389,2,0.6071,1,4,0.6492
7,2,9,3,0,0,111, man153.jpg, ,3,0.8033,1,4,0.8141,7,0,7,7,0
7,2,10,1,1,2,79, man111.jpg, cue_1.jpg,1,1.0919,1,3,0.9497,1,1.2792,1,4,1.1914
7,2,11,2,4,3,103, man139.jpg, cue_4.jpg,2,2.1531,1,1,1.5839,3,2.2392,0,2,0.6869
7,2,12,2,3,1,59, man086.jpg, cue_3.jpg,2,2.5035,1,1,1.838,3,0.9593,1,3,1.7995
7,2,13,1,3,1,35, man056.jpg, cue_3.jpg,1,0.9613,1,4,1.3687,3,0.7996,1,4,0.813
7,2,14,2,4,3,61, man089.jpg, cue_4.jpg,2,1.3092,1,3,0.9527,4,1.6958,1,3,1.0968
7,2,15,1,4,3,89, man123.jpg, cue_4.jpg,1,0.9598,1,4,0.7911,4,1.0875,1,4,0.8075
7,2,16,3,0,0,167, man228.jpg, ,3,0.7791,1,4,0.6663,7,0,7,7,0
7,2,17,3,0,0,170, man231.jpg, ,3,0.8356,1,4,0.3358,7,0,7,7,0
7,2,18,2,4,3,198, man273.jpg, cue_4.jpg,2,1.1272,1,3,1.2717,4,0.5433,1,4,1.8027
7,2,19,3,0,0,165, man222.jpg, ,3,0.8043,1,4,0.4643,7,0,7,7,0
7,2,20,2,2,4,50, man073.jpg, cue_2.jpg,2,2.4998,1,2,0.8264,2,2.2394,1,2,0.9353
7,2,21,1,3,1,125, man167.jpg, cue_3.jpg,1,1.4793,1,2,0.7291,3,1.5035,1,1,1.4826
7,2,22,3,0,0,54, man078.jpg, ,3,0.7377,1,4,0.3382,7,0,7,7,0
7,2,23,2,1,2,1, man002.jpg, cue_1.jpg,1,1.0975,3,4,0.9227,1,0.703,1,4,0.838
7,2,24,2,2,4,232, man322.jpg, cue_2.jpg,1,1.2563,3,3,0.7231,2,1.3116,1,2,1.1971
7,2,25,3,0,0,107, man147.jpg, ,3,0.7039,1,4,0.3351,7,0,7,7,0
7,2,26,2,1,2,82, man114.jpg, cue_1.jpg,2,1.9931,1,2,1.2052,3,2.9432,0,1,1.2844
7,2,27,2,3,1,192, man259.jpg, cue_3.jpg,2,1.7335,1,2,0.7802,3,1.4074,1,4,0.543
7,2,28,3,0,0,40, man061.jpg, ,3,0.7011,1,4,0.3352,7,0,7,7,0
7,2,29,1,1,2,174, man237.jpg, cue_1.jpg,1,1.3824,1,3,1.6905,1,1.2154,1,4,0.8634
7,2,30,3,0,0,104, man141.jpg, ,3,2.1781,1,2,1.4624,7,0,7,7,0
